773018,1720,5682,4870,4165|5.0,5.0,5.0,5.0|1329177600,1329177600,1329177600,1329436800
773022,30142,6679,1720,5430,4870|5.0,4.0,5.0,5.0,5.0|1395273600,1395273600,1399248000,1399939200,1401840000
773030,4410,1720,5430,4870|5.0,4.0,5.0,4.0|1392508800,1394755200,1396742400,1398643200
773031,3477,1720,5430,4870,3478,3479|5.0,5.0,5.0,5.0,5.0,5.0|1388534400,1391644800,1393891200,1395446400,1398384000,1404086400
773044,1720,4870,5430,122972|5.0,4.0,5.0,3.0|1372896000,1372896000,1372896000,1403481600
773074,1720,4870,5430,163612,319559|5.0,5.0,5.0,5.0,5.0|1385683200,1385683200,1385683200,1385683200,1386201600
773080,1720,5842,5843,14151|5.0,5.0,5.0,5.0|1384214400,1402617600,1402790400,1403568000
773081,1720,18211,4870,5430|5.0,3.0,5.0,5.0|1347840000,1347840000,1348185600,1348185600
773093,1720,5430,4870,1020589|5.0,5.0,5.0,5.0|1362182400,1362182400,1362268800,1393632000
773100,1720,5430,190530,4870|5.0,4.0,1.0,4.0|1388966400,1388966400,1388966400,1390176000
773142,1720,5430,82291,4870|5.0,5.0,4.0,5.0|1357344000,1362528000,1367193600,1383609600
773143,1720,5430,4870,53793,36497|5.0,5.0,5.0,5.0,5.0|1356912000,1359158400,1366329600,1399593600,1399593600
773155,1720,5430,25006,33170,118421,134836|5.0,5.0,5.0,5.0,5.0,5.0|1386633600,1388620800,1398643200,1399161600,1399161600,1400284800
773169,149848,72820,1720,7855,4870|2.0,4.0,5.0,5.0,5.0|1348358400,1348358400,1348531200,1350604800,1351036800
773180,13010,121827,8007,13011,1720|5.0,5.0,5.0,5.0,5.0|1357257600,1357430400,1357862400,1357862400,1386547200
773188,1720,4870,6266,4615|4.0,5.0,5.0,4.0|1384560000,1399334400,1399420800,1401494400
773191,52078,49210,1720,4870,5430|4.0,3.0,5.0,4.0,5.0|1362787200,1362787200,1391040000,1391040000,1391040000
773192,1720,4870,5430,30233|5.0,5.0,5.0,4.0|1356912000,1356912000,1356912000,1356912000
773197,8521,3477,3478,1720|5.0,5.0,5.0,5.0|1356480000,1357257600,1359676800,1365638400
773212,39746,1720,5430,4870|4.0,4.0,4.0,4.0|1357948800,1374451200,1374451200,1377734400
773214,1720,5430,4870,4459|5.0,5.0,4.0,5.0|1357516800,1357689600,1358121600,1364169600
773217,1720,5682,4870,159659,8710|5.0,5.0,3.0,5.0,5.0|1402963200,1402963200,1402963200,1402963200,1402963200
773219,1720,4870,4767,34265|5.0,5.0,5.0,4.0|1385251200,1386201600,1386892800,1393286400
773245,1720,1169289,5430,4870,1169288|5.0,5.0,5.0,5.0,1.0|1377648000,1377907200,1378339200,1378857600,1392508800
773252,1720,3459,1290,1291|5.0,5.0,5.0,5.0|1387929600,1390521600,1395273600,1398643200
773258,173306,1720,4870,5430|5.0,5.0,5.0,5.0|1393286400,1393804800,1393804800,1393804800
773268,4208,4459,1720,4870|5.0,5.0,5.0,5.0|1358208000,1362787200,1377302400,1397692800
773294,1720,5430,4870,4459|5.0,3.0,4.0,4.0|1357084800,1357516800,1365120000,1374969600
773295,6181,336152,4459,1720,4870|5.0,5.0,4.0,5.0,4.0|1358380800,1360540800,1361145600,1361836800,1363046400
773340,1720,5430,4870,46304,24930|4.0,5.0,5.0,4.0,1.0|1358726400,1359676800,1362096000,1363651200,1363651200
773342,16291,1720,5430,4870|4.0,5.0,5.0,5.0|1357084800,1358985600,1360886400,1362355200
773354,1720,5430,4870,467197|5.0,5.0,5.0,5.0|1376265600,1377993600,1378944000,1385164800
773355,1720,4870,4767,59426|5.0,3.0,5.0,5.0|1380067200,1380067200,1380067200,1380067200
773369,1720,4870,5430,195174|5.0,3.0,3.0,1.0|1358208000,1358208000,1358208000,1358208000
773380,5682,1720,4870,713321|5.0,5.0,1.0,2.0|1255737600,1266364800,1287532800,1296086400
773411,1720,5972,8521,3478,3479|5.0,4.0,5.0,5.0,5.0|1358726400,1371772800,1382572800,1386028800,1395014400
773413,16810,19713,1720,5682,4870|3.0,3.0,4.0,4.0,4.0|1311897600,1323475200,1334275200,1334361600,1334361600
773425,1720,4870,8619,4767|5.0,5.0,5.0,5.0|1357516800,1358208000,1363392000,1374451200
773450,784586,1720,5430,4870|5.0,5.0,5.0,4.0|1356739200,1392681600,1394496000,1395619200
773453,1720,116242,93123,120928|5.0,5.0,5.0,5.0|1338422400,1382227200,1382227200,1382227200
773461,1720,5430,4496,4870,88171|5.0,5.0,4.0,4.0,3.0|1373241600,1373760000,1373932800,1374278400,1374624000
773470,1720,1090110,5430,4870|5.0,5.0,5.0,5.0|1391212800,1392076800,1396483200,1400112000
773472,652614,1720,5430,1169372,4870|2.0,5.0,5.0,5.0,5.0|1295481600,1360454400,1360454400,1360454400,1362441600
773480,8521,1720,3477,31767|5.0,5.0,5.0,5.0|1360886400,1361059200,1364428800,1367107200
773484,1720,10378,10379,95758|5.0,5.0,5.0,5.0|1353196800,1367712000,1368144000,1369612800
773490,30233,1720,4870,4615|5.0,5.0,5.0,5.0|1363132800,1388793600,1393027200,1403395200
773491,38843,1169385,1720,4870,5430|5.0,5.0,5.0,5.0,5.0|1352073600,1379980800,1396310400,1397001600,1397001600
773497,1720,5682,4870,343343,103340|5.0,5.0,5.0,4.0,5.0|1310083200,1310083200,1310083200,1321920000,1322524800
773499,1720,33253,15901,6031|5.0,4.0,4.0,4.0|1336262400,1357171200,1357171200,1357171200
773529,407811,1720,5682,4870,8195|1.0,5.0,3.0,2.0,3.0|1265673600,1348876800,1348876800,1348876800,1348876800
773536,4870,1720,5430,30146|1.0,5.0,5.0,5.0|1332028800,1332201600,1332201600,1332374400
773537,1720,5430,4870,491005|5.0,5.0,5.0,5.0|1388188800,1388275200,1388361600,1389398400
773541,10855,1720,5682,4870|5.0,5.0,5.0,5.0|1325635200,1326499200,1326499200,1326499200
773555,33822,5904,10094,6255,1720|3.0,4.0,4.0,5.0,3.0|1366761600,1372896000,1374105600,1386115200,1388966400
773596,6798,13311,1720,4870,4270|5.0,5.0,4.0,5.0,1.0|1386374400,1389484800,1393113600,1399248000,1404691200
773620,1720,5430,4870,194094|5.0,5.0,5.0,5.0|1389571200,1391212800,1392508800,1393545600
773622,1720,5682,325707,4870|5.0,5.0,5.0,5.0|1336780800,1336780800,1336780800,1337472000
773623,1720,5430,4870,13402,1096863|5.0,5.0,4.0,5.0,1.0|1357257600,1357257600,1358121600,1381104000,1388534400
773634,1720,4870,6196,87305|5.0,3.0,4.0,1.0|1366934400,1370736000,1378857600,1398902400
773648,216981,1720,4870,5430,431218|5.0,5.0,5.0,5.0,3.0|1371168000,1389916800,1389916800,1389916800,1389916800
773660,1720,5430,4870,4555|4.0,3.0,4.0,5.0|1379808000,1381449600,1382659200,1403568000
773673,1720,4870,5430,25891|5.0,5.0,4.0,5.0|1364083200,1364083200,1364083200,1364083200
773676,1720,5682,4870,68160|5.0,5.0,5.0,5.0|1342224000,1342224000,1342224000,1342224000
773679,1720,5430,4870,4270|4.0,4.0,2.0,1.0|1328659200,1329177600,1329350400,1329696000
773689,1720,977969,5430,4870|5.0,4.0,5.0,5.0|1323475200,1359504000,1392508800,1394841600
773702,1169469,1720,4870,5430|5.0,5.0,3.0,4.0|1310601600,1327363200,1327363200,1327363200
773714,1720,5682,4870,956417|5.0,5.0,5.0,5.0|1302739200,1302739200,1302739200,1351728000
773736,1720,4870,5430,31674,14683|5.0,5.0,5.0,5.0,5.0|1378339200,1378339200,1378339200,1381795200,1389830400
773738,107333,1169480,1720,5682,4870|5.0,5.0,5.0,5.0,3.0|1297296000,1307318400,1323129600,1323129600,1323129600
773756,1720,4870,5430,7591|5.0,5.0,5.0,5.0|1351209600,1351209600,1351209600,1351209600
773765,1169492,1720,4870,5430,1028028|2.0,5.0,1.0,3.0,1.0|1199145600,1333411200,1333411200,1333411200,1377302400
773784,1720,5682,4870,176106|5.0,3.0,2.0,3.0|1334102400,1334102400,1334102400,1343692800
773787,1124424,1720,5430,4870|4.0,5.0,5.0,5.0|1356739200,1358985600,1359417600,1360108800
773795,1720,5430,4870,96|5.0,5.0,4.0,5.0|1357084800,1357603200,1358380800,1372723200
773796,1720,4870,127111,4615|4.0,5.0,4.0,3.0|1353974400,1355443200,1356652800,1402531200
773800,1720,5430,4870,357056,9354|5.0,5.0,5.0,5.0,5.0|1373068800,1375833600,1376179200,1377734400,1377993600
773817,174120,25280,1720,5682,4870|5.0,5.0,5.0,5.0,5.0|1315180800,1326672000,1336089600,1336089600,1336089600
773828,9771,96888,1720,5430,4870|5.0,5.0,5.0,5.0,5.0|1358035200,1360886400,1365811200,1366588800,1367366400
773829,117214,1720,5430,4870|5.0,5.0,5.0,5.0|1389052800,1389657600,1390003200,1390176000
773843,1169512,1720,5682,4870|5.0,5.0,5.0,5.0|1316131200,1316217600,1316217600,1316217600
773869,12526,9154,1720,5682,4870|5.0,4.0,5.0,5.0,5.0|1239580800,1247011200,1307145600,1307145600,1307145600
773878,5062,11640,4382,12855,5064,35101,5066,35102|5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0|1370649600,1374105600,1386720000,1398988800,1399248000,1401580800,1402876800,1403827200
773879,4459,7341,1720,4870|5.0,5.0,5.0,4.0|1356998400,1360195200,1361750400,1364083200
773893,103736,91848,1720,5430,4870|2.0,5.0,5.0,5.0,5.0|1277769600,1377216000,1393632000,1395705600,1396656000
773895,1720,4870,4207,8454,8619|5.0,5.0,5.0,5.0,5.0|1366243200,1366243200,1366243200,1366243200,1366243200
773972,359998,317660,532308,5682,259734|5.0,4.0,5.0,5.0,5.0|1306454400,1306454400,1306454400,1313884800,1400457600
774047,4870,4270,6818,6815|5.0,5.0,3.0,4.0|1395878400,1400544000,1401580800,1402012800
774048,5430,4870,4207,8619|5.0,5.0,4.0,5.0|1356393600,1356825600,1359417600,1360108800
774069,4870,5430,41573,41574,77269|3.0,3.0,5.0,5.0,5.0|1378166400,1379289600,1384560000,1386460800,1390176000
774076,4870,5145,5111,4601,74275|5.0,5.0,4.0,5.0,5.0|1359244800,1359763200,1360368000,1362873600,1363824000
774123,13282,127833,30347,4870|5.0,5.0,5.0,5.0|1370217600,1370217600,1376352000,1393200000
774163,4870,16291,1083168,19656,5432,19657|5.0,5.0,5.0,5.0,5.0,5.0|1387497600,1390867200,1390867200,1398297600,1399852800,1402963200
774172,151860,87393,4870,121705|5.0,5.0,5.0,5.0|1357430400,1358640000,1402358400,1402358400
774190,252238,53791,53792,4870|5.0,5.0,5.0,4.0|1330732800,1330732800,1330732800,1388188800
774203,10378,54347,5966,4870|5.0,5.0,5.0,5.0|1369094400,1370217600,1370304000,1386115200
774213,1290,1291,4870,3459|4.0,5.0,4.0,4.0|1386201600,1386547200,1387238400,1391212800
774238,4870,5062,12857,35102|4.0,5.0,4.0,5.0|1329782400,1363478400,1368489600,1378339200
774264,4382,1290,29095,4870,5430|4.0,4.0,3.0,3.0,5.0|1383696000,1383696000,1383696000,1389744000,1389744000
774265,30558,58576,4870,511522|5.0,5.0,4.0,5.0|1328832000,1328832000,1334793600,1337558400
774274,1169692,4870,1290,1291|5.0,4.0,4.0,5.0|1384732800,1394323200,1403049600,1404691200
774310,13852,4870,5430,271974,1290|5.0,5.0,5.0,5.0,4.0|1346803200,1355961600,1355961600,1358553600,1399680000
774320,5430,4870,4554,5145|5.0,5.0,5.0,4.0|1354060800,1355443200,1356048000,1359331200
774399,45263,4870,47464,154576,118505|2.0,1.0,5.0,5.0,5.0|1329091200,1345075200,1350432000,1352851200,1355184000
774405,11799,148251,9274,4870,11798,10381,11800,11771|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1373587200,1375488000,1378512000,1387670400,1390262400,1394150400,1395878400,1398384000
774440,4870,13311,9009,13757|5.0,5.0,5.0,4.0|1384387200,1389484800,1392163200,1392422400
774451,4870,160163,19222,166974,35048,161190|5.0,5.0,5.0,5.0,5.0,5.0|1359590400,1361232000,1363132800,1364947200,1365292800,1367366400
774472,82628,330890,330891,4870|5.0,5.0,5.0,2.0|1361491200,1361491200,1361491200,1369094400
774488,82138,104199,19656,5432,19657,148458,18289,129318|5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0|1360368000,1360627200,1389484800,1390521600,1393459200,1394841600,1400544000,1404691200
774557,5430,4870,358695,3478,1169802|5.0,5.0,5.0,5.0,4.0|1363651200,1363910400,1381190400,1396483200,1400716800
774558,29603,7711,8358,163885,4870|5.0,5.0,5.0,4.0,3.0|1375747200,1377216000,1380240000,1382832000,1384992000
774597,148242,120669,9104,4870|5.0,5.0,5.0,5.0|1389052800,1389139200,1389225600,1390694400
774607,5430,4870,178255,1169825,5036|5.0,5.0,5.0,5.0,3.0|1380326400,1381449600,1387324800,1387324800,1388361600
774658,7496,32380,7497,4870|5.0,5.0,5.0,2.0|1318377600,1319414400,1319500800,1328832000
774669,5430,634,43046,5036,4203,4207,4204,8619|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1349481600,1352246400,1357948800,1394323200,1395705600,1397520000,1397952000,1399680000
774673,4870,23318,8521,3477,6798|5.0,1.0,5.0,5.0,4.0|1367193600,1377993600,1385856000,1388361600,1396742400
774687,182801,16291,161496,19656,5432,170315,19657,18288|5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0|1402272000,1402876800,1402963200,1403136000,1404000000,1404172800,1404864000,1404950400
774688,4870,8050,8420,3007|5.0,5.0,5.0,5.0|1373068800,1386028800,1398643200,1402185600
774783,30233,112946,276,5430|5.0,1.0,1.0,5.0|1358553600,1362960000,1382832000,1398643200
774832,5430,7538,5062,11640,12855|4.0,4.0,5.0,4.0,4.0|1357516800,1358985600,1365724800,1366329600,1367452800
774869,121705,151860,87393,121706,5430|5.0,5.0,5.0,5.0,5.0|1369180800,1372636800,1372636800,1372636800,1397260800
774948,137043,473045,952,587295|4.0,5.0,5.0,5.0|1342483200,1342483200,1347235200,1379721600
774979,8521,3477,3478,3479|5.0,5.0,5.0,5.0|1381363200,1384387200,1386115200,1393718400
774982,8521,3477,3478,3479,8371,114835|5.0,4.0,5.0,4.0,5.0,4.0|1356739200,1357171200,1357689600,1380931200,1381881600,1387238400
774985,3477,3478,3479,8521|3.0,4.0,5.0,4.0|979516800,979603200,979603200,979603200
774987,3477,3479,8521,8371|5.0,5.0,5.0,5.0|1363564800,1363564800,1363564800,1363564800
774991,8371,3478,8521,3477|5.0,5.0,5.0,4.0|1143072000,1143417600,1143590400,1143676800
774995,1170078,3478,8521,3477|5.0,5.0,5.0,5.0|957484800,959731200,960249600,961804800
774996,8521,3477,3479,4574|5.0,5.0,5.0,5.0|1357516800,1358467200,1360281600,1391126400
774997,3477,3479,8371,3478,76374|5.0,5.0,5.0,5.0,4.0|1360800000,1362700800,1363564800,1364774400,1402704000
774999,80832,3477,3478,3479,786920|5.0,5.0,5.0,5.0,5.0|980985600,982800000,982800000,982886400,982886400
775001,8521,3477,3478,3479,8371|5.0,5.0,5.0,5.0,5.0|1364860800,1365033600,1365379200,1366156800,1369008000
775002,8371,3477,8521,44201,143616,3479|5.0,5.0,5.0,5.0,5.0,5.0|1384732800,1391126400,1391126400,1391126400,1396396800,1398124800
775008,8521,3477,3478,32171|5.0,5.0,5.0,5.0|1218499200,1225843200,1225843200,1228348800
775011,8521,3477,3478,3479|5.0,5.0,5.0,5.0|1359676800,1359849600,1360195200,1360972800
775019,184653,8521,3477,3478|2.0,5.0,5.0,5.0|1098057600,947030400,949968000,951350400
775020,8521,3477,3478,3479|5.0,5.0,5.0,5.0|1356825600,1358726400,1364688000,1374019200
775021,3477,3478,28806,8521,8371|4.0,5.0,5.0,5.0,5.0|1067126400,1067126400,1067126400,1067126400,1067126400
775024,8521,3477,192211,192212,192213|5.0,5.0,5.0,5.0,5.0|1374019200,1377820800,1380067200,1380758400,1383264000
775026,3477,3478,28806,8521,8371|5.0,5.0,5.0,5.0,5.0|1055808000,1055894400,1055894400,1055894400,1056240000
775028,3477,3478,3479,39576,8371|5.0,5.0,5.0,4.0,5.0|1272758400,1272758400,1272758400,1272758400,1272758400
775031,20132,461275,3477,3478,8371|1.0,1.0,5.0,5.0,5.0|1402185600,1402444800,1403740800,1403740800,1404777600
775034,8521,3477,3478,19288|5.0,5.0,5.0,5.0|1357776000,1359331200,1362700800,1394496000
775038,3477,269408,231955,3478,3479,8521|5.0,3.0,5.0,5.0,5.0,5.0|1014768000,1014768000,1014768000,1014854400,1014854400,1014854400
775041,8521,3477,3478,8371,33412,28883|5.0,5.0,5.0,5.0,4.0,5.0|1364515200,1365292800,1366070400,1370649600,1376265600,1400976000
775042,3477,3478,3479,8371|5.0,5.0,5.0,5.0|1358294400,1359417600,1366502400,1373155200
775044,12487,420482,7538,8521,3477,3478,3479,8371|4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0|1358640000,1361059200,1362960000,1363910400,1367452800,1370131200,1372464000,1375660800
775046,8521,3477,3478,3479,136378|5.0,5.0,5.0,5.0,4.0|1387152000,1388361600,1389139200,1391212800,1398902400
775048,8521,3477,3478,466084|5.0,5.0,5.0,5.0|1373241600,1378252800,1384732800,1397001600
775050,8521,3477,3478,3479|5.0,5.0,5.0,5.0|1356652800,1357084800,1357603200,1358553600
775051,11510,8521,3477,8371|2.0,5.0,5.0,5.0|1366502400,1387411200,1387756800,1391040000
775052,3477,3478,3479,8521|5.0,5.0,5.0,5.0|1022112000,1022112000,1022112000,1022112000
775056,3477,3478,8521,81748,3479,57615|5.0,5.0,5.0,5.0,5.0,5.0|1004486400,1004486400,1004572800,1006646400,964828800,970704000
775057,86898,3477,8521,3478,3479,8371|3.0,5.0,5.0,5.0,5.0,4.0|1067385600,1071446400,1071532800,1072310400,1072310400,1072310400
775058,8521,3477,3478,3479|5.0,5.0,5.0,5.0|1365465600,1366675200,1369958400,1374105600
775065,8521,3477,3478,30472,3479|5.0,5.0,5.0,5.0,5.0|1362268800,1377734400,1381795200,1394064000,1403136000
775067,3478,8521,3477,225900|5.0,5.0,5.0,5.0|1358121600,1361318400,1362528000,1392854400
775068,8521,3477,79944,3478,1170106|5.0,5.0,4.0,5.0,3.0|1365724800,1368144000,1384214400,1389657600,1404864000
775075,3477,8371,517468,294047,8521|5.0,5.0,5.0,5.0,5.0|1381190400,1381190400,1381190400,1381190400,1386028800
775076,8521,22180,3477,3479,298522|5.0,5.0,5.0,5.0,5.0|1363132800,1364860800,1366848000,1371513600,1375747200
775080,631799,7020,62711,8521,3477,3478,3479,8371|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1356480000,1356566400,1359158400,1361491200,1362182400,1362787200,1364342400,1368921600
775081,8521,3477,3478,3479|5.0,5.0,5.0,5.0|1386806400,1387238400,1387411200,1388016000
775086,8521,3477,247049,3479|5.0,5.0,4.0,5.0|1357430400,1358380800,1364083200,1378771200
775088,33476,17852,3477,3478,8521|5.0,4.0,5.0,5.0,5.0|1343520000,1343606400,1344902400,1344902400,1344902400
775091,8521,3477,3478,8371|5.0,5.0,5.0,5.0|1358812800,1361232000,1373932800,1386806400
775095,8521,3477,3478,3479|4.0,4.0,5.0,4.0|1152144000,1153267200,1153267200,1154563200
775098,3477,3478,8521,3479,8371,496951|5.0,5.0,5.0,5.0,5.0,5.0|1184025600,1184025600,1184025600,1184112000,1184112000,1184112000
775099,156445,8521,3477,3478|4.0,5.0,4.0,4.0|1364688000,1369872000,1376352000,1378166400
775102,3477,3478,8521,3479,8371|5.0,5.0,5.0,5.0,3.0|1357171200,1357171200,1357171200,1361577600,1361664000
775111,8521,3477,3478,3479|5.0,5.0,5.0,5.0|1356998400,1359244800,1362096000,1363651200
775114,62167,3477,8371,3478,3169|4.0,5.0,5.0,5.0,5.0|1357430400,1369267200,1375488000,1383955200,1386201600
775115,3477,3478,3479,8371,855096|5.0,5.0,5.0,4.0,5.0|1288742400,1291680000,1291680000,1291680000,1392940800
775116,13101,8521,3477,3478,3479|4.0,5.0,5.0,5.0,5.0|1363219200,1363564800,1363737600,1364169600,1366156800
775117,8521,3477,3478,3479,8371|5.0,5.0,5.0,5.0,5.0|1351641600,1355184000,1366934400,1369612800,1376352000
775119,8521,10094,3477,3479|4.0,4.0,5.0,5.0|1364169600,1366502400,1366588800,1369612800
775121,3477,3478,3479,8521|5.0,5.0,5.0,5.0|964483200,964483200,964483200,964483200
775123,8521,3477,3478,4892,1170131|5.0,4.0,5.0,4.0,5.0|1300060800,1300838400,1301270400,1301702400,1333152000
775124,3477,8521,3478,3479,8371|5.0,5.0,5.0,5.0,5.0|1130803200,1130803200,1130889600,1130976000,1130976000
775346,42004,3478,28806,8521|5.0,5.0,5.0,5.0|1054771200,998092800,998092800,998092800
775354,3479,8371,3478,8523|5.0,5.0,5.0,5.0|1365379200,1373328000,1381622400,1391385600
775378,30238,8521,151149,3478,3479|4.0,5.0,4.0,5.0,5.0|1358467200,1359504000,1359936000,1362096000,1362873600
775399,3478,28806,8521,8371|5.0,5.0,5.0,5.0|1085702400,1085702400,1085702400,1085702400
775402,96,13176,8523,6739,17719,77215,8195,30202|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1350864000,1357084800,1357257600,1357344000,1357689600,1360972800,1376697600,1401062400
775442,3479,8371,3478,3459|5.0,5.0,5.0,5.0|1373155200,1382140800,1391385600,1392595200
775446,3478,3479,8371,766139|4.0,5.0,3.0,3.0|1356825600,1356825600,1356825600,1399852800
775475,128525,8521,3478,3479|5.0,5.0,5.0,5.0|1372032000,1375056000,1378166400,1383609600
775479,8521,321221,3478,8371|5.0,5.0,5.0,5.0|1368057600,1372809600,1386028800,1401321600
775515,3479,8371,3478,366584|5.0,5.0,5.0,4.0|1356739200,1359590400,1362441600,1364688000
775623,24132,3478,3479,8371|5.0,5.0,5.0,5.0|1347580800,1373241600,1373241600,1373241600
775657,13896,13898,13899,13900,37419,621785,18981,18982|5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0|1363392000,1363651200,1364947200,1366329600,1366675200,1387670400,1389744000,1404432000
775677,3479,8521,8371,91803|5.0,5.0,5.0,2.0|1021852800,1021852800,1063324800,1063411200
775695,148483,8521,3479,8371|5.0,5.0,5.0,5.0|1381104000,1393891200,1396396800,1399248000
775930,109043,71430,8521,155905,13576|5.0,5.0,2.0,5.0,5.0|1392076800,1392163200,1393718400,1396137600,1402185600
776529,8371,29233,84236,84237,78808|5.0,5.0,5.0,4.0,5.0|1123891200,1366502400,1377907200,1378339200,1378425600
776584,8371,11528,11529,11530|5.0,5.0,5.0,5.0|1073088000,1078531200,1078531200,1078617600
776755,192464,153599,180599,160153,321736|5.0,5.0,5.0,5.0,5.0|1386028800,1389052800,1390867200,1393804800,1398124800
776833,511251,9785,32510,88622,8195|5.0,5.0,5.0,5.0,5.0|1322784000,1367020800,1367193600,1367366400,1378252800
776995,252052,123552,164916,346961,154773,330627|1.0,5.0,5.0,5.0,5.0,5.0|1259020800,1359504000,1368662400,1375574400,1378598400,1389830400
777197,471353,1172267,1172268,1172269,1172270|4.0,5.0,5.0,5.0,4.0|1192838400,1296864000,1298851200,1303084800,1320105600
777422,153484,35682,136909,34265|5.0,5.0,5.0,5.0|1348185600,1355097600,1355097600,1358380800
777426,192642,153484,35682,35683|5.0,5.0,5.0,5.0|1391644800,1394323200,1396742400,1398816000
777431,153484,35682,34265,156894|5.0,5.0,5.0,2.0|1361404800,1364428800,1373241600,1387065600
777434,35682,153484,34265,35683|5.0,4.0,5.0,5.0|1370044800,1371945600,1371945600,1371945600
777435,5422,157936,153484,35682,35683|4.0,5.0,5.0,5.0,5.0|1359158400,1362096000,1379203200,1380412800,1382918400
777436,153484,35682,34265,35683|5.0,5.0,5.0,5.0|1398643200,1398643200,1398643200,1398643200
777458,560667,154604,66310,82665,845561,470926,497273,560668|5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0|1358640000,1358640000,1358640000,1359417600,1359849600,1359849600,1361145600,1362614400
777477,34265,35683,91791,35682|5.0,5.0,5.0,5.0|1362873600,1362873600,1363046400,1363305600
777481,35682,35683,34265,124675|5.0,5.0,5.0,2.0|1359590400,1360108800,1361491200,1363478400
777575,295084,5843,8527,5842|4.0,5.0,5.0,5.0|1362441600,1379548800,1379980800,1386374400
777692,94714,2518,2519,2516,2563|1.0,4.0,3.0,4.0,1.0|1073520000,945388800,947808000,959472000,967248000
777903,38317,87239,48496,14502,87314,296153,53741,6526|3.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0|1156118400,1156118400,1156118400,1156204800,1157673600,1158192000,1160179200,1166486400
777905,17971,149942,594892,87314,19655|5.0,5.0,5.0,5.0,5.0|1391990400,1395532800,1396137600,1396828800,1397606400
777928,34265,8454,5036,4767,4207|5.0,5.0,5.0,5.0,4.0|1371600000,1372550400,1373068800,1375228800,1378771200
778073,4892,17467,13109,4165,369572|3.0,4.0,2.0,2.0,5.0|1296345600,1296345600,1296345600,1361923200,1395705600
778076,4165,8602,8603,4767|5.0,5.0,5.0,5.0|1356739200,1356912000,1357344000,1359158400
778081,4165,8602,8603,31237|4.0,5.0,4.0,4.0|1373500800,1374624000,1377993600,1389484800
778088,4165,8602,8603,61464|5.0,5.0,5.0,5.0|1356480000,1356480000,1356480000,1356480000
778525,54402,5062,5064,35102|5.0,5.0,5.0,5.0|1388016000,1393977600,1396569600,1400284800
778674,3255,209477,17553,14609,6951|5.0,5.0,5.0,5.0,5.0|1312761600,1361404800,1374451200,1374883200,1375228800
779573,984585,4601,74275,74582|5.0,5.0,5.0,5.0|1352678400,1373414400,1373414400,1373414400
779737,1174561,138423,139454,14320,265202|3.0,5.0,5.0,5.0,5.0|1348272000,1361145600,1361145600,1362268800,1386720000
780192,5064,12857,35101,5066,35142,12983,186923,37031|5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0|1380067200,1380067200,1380067200,1380067200,1380067200,1381449600,1390867200,1405036800
780275,281365,281366,503560,55346,231638|5.0,5.0,5.0,5.0,5.0|1348185600,1355961600,1357257600,1358985600,1365465600
780371,132434,148555,7865,150371,149199|5.0,5.0,5.0,4.0,5.0|1333065600,1335571200,1335571200,1335571200,1335571200
780374,148555,11771,7865,150371|5.0,5.0,5.0,5.0|1365033600,1365033600,1365033600,1365033600
780418,5064,103624,16525,37146,77989,12983,35101,35142|5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0|1356998400,1357776000,1360281600,1360281600,1360281600,1360281600,1360281600,1369872000
780491,154814,800392,109043,71430,156990|4.0,4.0,5.0,5.0,5.0|1357257600,1357948800,1371859200,1372291200,1383868800
780853,28279,108692,157358,167107,164564|4.0,3.0,3.0,3.0,5.0|1350432000,1365120000,1365465600,1366070400,1386979200
781232,151543,35101,5066,35142,35102,121597,37031,19236|3.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0|1341532800,1357430400,1363651200,1366502400,1373500800,1378598400,1379548800,1387584000
781285,10378,54347,5966,10895,7785|5.0,5.0,5.0,5.0,5.0|1366848000,1367107200,1367280000,1367539200,1368489600
781320,10378,10379,54347,81123|5.0,5.0,4.0,4.0|1236988800,1236988800,1237766400,1241740800
781321,10378,10379,54347,5966,95758,81123,12790,7785|4.0,5.0,5.0,5.0,2.0,5.0,3.0,2.0|1248220800,1248220800,1248220800,1248220800,1248307200,1248912000,1248998400,1273708800
781358,10379,54347,5966,95758|5.0,5.0,5.0,5.0|1378944000,1380326400,1380326400,1380326400
781461,5966,95758,10895,81123|4.0,3.0,3.0,4.0|1377820800,1378166400,1378425600,1378857600
781471,29412,120234,10103,31304|5.0,5.0,5.0,5.0|1382400000,1382400000,1389139200,1400025600
781504,95758,361867,10895,81123|4.0,3.0,4.0,5.0|1368489600,1368489600,1369526400,1369612800
